word,reading,example,,,level,meaning
素朴,そぼく,季節の触れ方は多種多様で一概には律しられないが、 触れ方が単純そぼくなほど、季節は味はふ人の身に染めるやうである。,,,Pre-2,"simple, artless, naive, unsophisticated"
純朴,じゅんぼく,“足が速くなりたい”と“大好きな先輩ともう一度 昔のように”ねえ 願いとしては かなりじゅんぼくだね,,,Pre-2,"rustic simplicity, homeliness, unsophisticated, naive, honest"
堀,ほり,このほり 飛び越えて渡ってもいいが もし つまずいて足でもくじいたら危険だな,,,Pre-2,"moat, fosse,  canal, ditch"
自由奔放,じゆうほんぽう,ボクの個人的な事情だよ。だからこそ、避けたかったんだけどね。彼女はじゆうほんぽうだけど、 気遣いも忘れないから…ああやって強引に引っ張られると、断れなくなるよ。,,,Pre-2,"free and uncontrolled, behaving with abandon, freewheeling"
奔走,ほんそう,ヤンはこの策略を察知していたものの防止に至らず その鎮圧にほんそうさせられる,,,Pre-2,"running about, making every effort, being busily engaged (in something)"
奔命,ほんめい,あの寡兵をもって我が帝国の全軍を ほんめいに疲れさせるとはな,,,Pre-2,wearing oneself out with work
摩る,さする,うん。ゆっくりでいいから 背中さするからな,,,Pre-2,"to rub, to pat, to stroke, to massage"
摩擦,まさつ,ああ それがね 昨日 帰ったあと…風邪予防にいいと思って１時間ほど 乾布まさつを…,,,Pre-2,"friction, rubbing, chafing,  discord, friction, strife"
摩天楼,まてんろう,すごい 絵葉書で見た ニューヨークのまてんろうのよう,,,Pre-2,skyscraper
磨く,みがく,「あたしがこの子をみがくのに夢中だったのかもしんないけどさー」,,,Pre-2,"to polish, to shine, to brush (e.g. teeth), to grind (e.g. lens),  to refine"
練磨,れんま,「万民が武の法に従い、　各々の武を競い合い、　 そのれんま相克によって至尊の座へ達するが望み」,,,Pre-2,"training, practice, practising, cultivation"
磨滅,まめつ,少しずつ人の心はまめつされる そんな所へ行こうというのに あいつは最後に見た時 大事そうに晴れ着を着ていた,,,Pre-2,"defacement, abrasion, wear and tear"
麻,あさ,あさはきれいに染まります,,,Pre-2,"cannabis (Cannabis sativa), hemp (plant),  hemp (fiber), linen, flax"
麻酔,ますい,患者は手術のますいから醒めて私の顔を見た。,,,Pre-2,"anaesthesia, anesthesia"
一抹,いちまつ,・・・何でもないわ。 いちまつの虚しさを覚えただけよ,,,Pre-2,"(a) touch of, tinge of, wreath (e.g. of smoke),  one stroke, one brush"
抹消,まっしょう,相手は名誉ブリタニア人にすらなれないクズどもだ １匹残らずまっしょうせよ,,,Pre-2,"erasure, striking off, crossing out, cancellation, deletion"
繭,まゆ,さっきうちの隊員をまゆにした術さばき 見事でした,,,Pre-2,cocoon
岬,みさき,宗介チャンスは一度よ みさきの先端から直接跳んで,,,Pre-2,cape (on coast)
銘記,めいき,これほど崇高な死があるだろうか 諸君 我々はここにめいきせねばならない,,,Pre-2,"keep in mind, take note of, remember"
銘柄,めいがら,やっぱり　お酒かな　好きみたいだし でもめいがらなんて…,,,Pre-2,"brand, make, description,  trading name of stocks and securities"
感銘,かんめい,素敵です～ 初めて先生の意見に かんめいを受けました,,,Pre-2,deep impression
妄想,もうそう,「ええい！　人が悦に浸っている間にもうそうを加速させるなっ！」,,,Pre-2,"wild idea, delusion"
妄言,もうげん,「わかるか？　儂は愚にもつかぬ輩のもうげんに乗って、湊斗の社の清浄を汚させたりなどせぬ」,,,Pre-2,"reckless remark, rash remark, abusive language, thoughtless words"
妄執,もうしゅう,「……今のリューガにあるのは、 私に対する憎悪と、強さに対するもうしゅうがあるだけ。その為に何を破滅させる事も厭わない」,,,Pre-2,"deep-rooted delusion, firm conviction (based on incorrect beliefs)"
盲いる,めしいる,「だがな、汝はめしいている事がある」,,,Pre-2,to become blind
盲腸,もうちょう,私 英国で医学勉強したね もうちょう手術もできるよ,,,Pre-2,"cecum, caecum, blind gut,  (vermiform) appendix appendicitis"
盲従,もうじゅう,この法案が示されるとそれまでルドルフにもうじゅうし 崇拝していた民衆もさすがに鼻白んだ,,,Pre-2,blind obedience
盲目,もうもく,「この仮説をもうもく的に信じてもらっても困る」,,,Pre-2,blindness
消耗,しょうもう,ジョジョ　長引けば長引くほど体力をしょうもうするぞ　早く登れ,,,Pre-2,"exhaustion, consumption, using up, dissipation, waste"
摩耗,まもう,いいのか？みんなは？帝具は１人１つだ 体力 精神力のまもうが半端ないからね,,,Pre-2,"wear, abrasion"
戻る,もどる,今、会社にもどります。,,,Pre-2,"to turn back (e.g. half-way) to return, to go back"
暴戻,ぼうれい,アスターテ会戦においてぼうれいな叛乱軍を撃破し、帝威を輝かせたローエングラム伯ラインハルトにたいして、帝国元帥杖の授与式がおこなわれるのだ。,,,Pre-2,"tyranny, atrocity"
厄除け,やくよけ,「なわきゃ、ねえでしょう……。　今はそんなもん、やくよけのまじないほどの御利益もありゃしませんよ」,,,Pre-2,"warding off evil, protecting against misfortune"
厄介,やっかい,こちとら 英雄でも好漢でも義士でもねえ 余計なやっかい事には近寄らない主義なんだ,,,Pre-2,"trouble, burden, nuisance, bother, worry,  care, dependence"
柳,やなぎ,「わぉ……やなぎ刃包丁だねぇ……刺したら先端が体内に残っちゃうヤツだ」,,,Pre-2,willow (any tree of genus Salix) weeping willow
川柳,せんりゅう,体重が…　あっという間にまた増えた…!! 油断して間食ばっかしてるからだよ――ってそれせんりゅう？,,,Pre-2,"senryū, comic haiku"
愉快,ゆかい,彼らはとてもゆかいな人たちです。,,,Pre-2,"pleasant, delightful, enjoyable, joyful, cheerful, amusing, happy"
愉悦,ゆえつ,若かりし頃は それもよいかと思ったがある時気付いてしまったのだ 我が魂のゆえつは詐りと欺きの中にこそ あると,,,Pre-2,"joy, pleasure, delight"
癒す,いやす,この腹の傷をいやせば ジョジョにつけられた負傷は全て完治する,,,Pre-2,"to heal, to cure"
治癒,ちゆ,ツェペリのおっさんの波紋が首の骨をちゆしたんだ,,,Pre-2,"healing, cure, recovery"
快癒,かいゆ,「来週中にはほぼかいゆすると思われます」,,,Pre-2,"recovery, convalescence"
諭す,さとす,私を敵と狙っていた男にさとされ 君に またつらい思いをさせてしまった,,,Pre-2,"to admonish, to persuade, to warn, to remonstrate"
教諭,きょうゆ,祖父は小学校のきょうゆだった,,,Pre-2,(licensed) teacher
唯一,ゆいいつ,「……突き詰めればそうだ。　正義というものがゆいいつ絶対の価値観を意味するなら、 そんなものは無い」,,,Pre-2,"only, sole, unique"
唯々諾々,いいだくだく,銀河帝国は和平の代償としてヤン提督の命を要求するかもしれない 政府が それに応じてヤン提督に死を命じたら そのときはどうする？いいだくだくとして それに従うのかね,,,Pre-2,"quite willingly, readily, with acquiescence"
唯心的,ゆいしんてき,信念なんぞないくせに戦えば 必ず勝つ ゆいしんてきな精神主義者から見れば許し難い存在でしょうな,,,Pre-2,spiritualistic
悠長,ゆうちょう,ゆうちょうなことを言ってられないでしょう,,,Pre-2,"leisurely, slow, deliberate, easygoing"
悠遠,ゆうえん,「ゆうえんなる天へ挑む一匹の蟻」,,,Pre-2,"faraway, remoteness"
猶予,ゆうよ,約束が違うわ やめて お願いよ ゆうよをちょうだい,,,Pre-2,"postponement, deferment, extension (of time)"
余裕,よゆう,「俺も今月レースでスっちまってさ、香典払うよゆうがないのよ」,,,Pre-2,"surplus, margin, leeway, room, space, time, allowance"
裕福,ゆうふく,次は 平和な日本でゆうふくな家庭に生まれ 何不自由なく暮らせるように転生させてあげましょう,,,Pre-2,"wealthy, rich, affluent, well-off"
富裕,ふゆう,帝都の重役たちや ふゆう層の人間が 主に狙われている,,,Pre-2,"wealth, riches, opulence,"
金融,きんゆう,彼はきんゆう関係の会社で働いています。,,,Pre-2,"finance, financing, credit transacting, loaning of money"
融解,ゆうかい,宇宙より飛来した大質量の隕石が 南極に衝突 氷の大陸を 一瞬にして ゆうかいさせたのであります 海洋の水位は上昇し 地軸も曲がり 生物の存在をも脅かす異常気象が世界中を襲いました,,,Pre-2,"fusion, melting, liquefaction,"
融通,ゆうずう,昔からゆうずうのきかないやつで でも だからこそおまえは 俺の生まれて初めての友達になった,,,Pre-2,"lending (money), finance, loan,  adaptability, versatility, flexibility"
凡庸,ぼんよう,取り立てて名君でもなく また暴君でもない ぼんような灰色の皇帝と評される所以である,,,Pre-2,"mediocre, ordinary, commonplace"
中庸,ちゅうよう,ちゅうようを得た意見,,,Pre-2,"middle way, (golden) mean, moderation, middle path"
窯,かま,ゲットした泡を断熱材にしてガラスの整形がまを作る,,,Pre-2,"stove, furnace, kiln"
甲羅,こうら,羽根は アルマジロのこうらのように硬質だし 表面に光る油で 弾丸を滑らせ 方向をずらす,,,Pre-2,"shell (of crab, tortoise, etc.), carapace, plastron"
羅列,られつ,あれはただの妄想のられつだ,,,Pre-2,"enumeration, citation, listing"
修羅,しゅら,感謝します　桐原候 行くか？　しゅらの道を それが我が運命ならば,,,Pre-2,"Asura, demigod, anti-god, titan"
酪農,らくのう,東部連合に取られた領地が今 あれば... どれだけらくのうと工業ができると思う？,,,Pre-2,dairy farming
履く,はく,彼女はブーツをはいています。,,,Pre-2,to put on (or wear)
履歴,りれき,着信りれきって分からない？ ちょっと連絡を取りたくて,,,Pre-2,"personal history, background, career,  log, record,  hysteresis"
草履,ぞうり,足に穿いているのも、お揃の、赤い鼻緒のぞうりである。,,,Pre-2,"zōri, traditional Japanese thronged sandals"
下痢,げり,古いお寿司を食べてげりをしてしまったんだ。,,,Pre-2,"diarrhea, diarrhoea"
赤痢,せきり,「噂は聞くな。　どっかでせきりが広がり出したとか」,,,Pre-2,dysentery
硫酸,りゅうさん,おおー そうだ 実は 死体の血液を りゅうさんに変えて 爆発させるという術が あってだなあ,,,Pre-2,"sulfuric acid, sulphuric acid"
硫黄,いおう,温泉地まで来さえすりゃ火薬の原料であるいおうが採り放題のバーゲンセール,,,Pre-2,"sulfur (S), sulphur"
竜,りゅう,りゅうは神話に出て来る生き物です,,,Pre-2,dragon
恐竜,きょうりゅう,これらの事象を憂慮する人々は、むろん、数多かった。 頽廃のすえ、人類がきょうりゅうのように惨めに滅亡していくのを、彼らは坐視できなかった。,,,Pre-2,dinosaur
竜巻,たつまき,雨の日に出かければ、鉄砲水に遭い、風の日に出かければ、たつまきに遭い、雪の日に出かければ、雪崩に遭う。,,,Pre-2,"tornado, waterspout"
虜,とりこ,その汗18ミリリットルを採取し 意中の男性に飲ませると アラ不思議！ 彼はたちまちアナタのとりこ,,,Pre-2,"captive, prisoner,  victim (of love, etc.), slave (to one's lust, etc.)"
捕虜,ほりょ,ほりょの引見を始める,,,Pre-2,prisoner (of war)
官僚,かんりょう,帝国の経済かんりょうたちは さぞ青くなっているだろうよ もし これが帝国本土まで波及したらと,,,Pre-2,"bureaucrat, government official, bureaucracy"
同僚,どうりょう,「この会議は退屈だ」とどうりょうが私に囁いたの。,,,Pre-2,"coworker, co-worker, colleague, associate"
寮,りょう,ただりょうに引き籠もると宣言して憚らず… 心配しないで。講義には出させるから,,,Pre-2,"hostel, dormitory,  bureau"
涼しい,すずしい,これ、結構蒸しますわよ？絶対にレナさんの方がすずしいですわぁ,,,Pre-2,"cool, refreshing,  clear (e.g. eyes), bright,  clear"
納涼,のうりょう,「んなことより！　何だよ、このザマは!?　のうりょうゼリーぶっかけ大収穫祭か何かか!?」,,,Pre-2,(enjoying the) cool of the evening
涼気,りょうき,落日の最後の余光が消えさり、甘美な夜のりょうきが地上をおおっていた。,,,Pre-2,cool air
倫理,りんり,殺されたくない 盗まれたくない だから正義やりんりという嘘で弱いその身を護っておるのだ,,,Pre-2,"ethics, morals"
不倫,ふりん,西岡さん あなた　まさか週刊誌に異動して芸能人のふりんネタでも書くんですか,,,Pre-2,"adultery, immorality, impropriety"
塁に出る,るいにでる,智代、スリーアウトとればこっちの勝ち 一人でもるいに出たら、こっちの負けだぞ,,,Pre-2,to get on base
累,るい,民間人にるいを及ぼさぬためにも この宙域を決戦場に選ぶ以外にないでしょう,,,Pre-2,"trouble, evil influence, implication, involvement"
累次,るいじ,上記大法院の判決後、 日本はるいじにわたり韓国政府との間での外交上の協議を求め、 1965年の協定に定められた仲裁の付託を通告した,,,Pre-2,"successive, repeated"
累積,るいせき,16年ぐらいですかね、ずっとサラリーマンで働いていました。 その途中で過労で1年ぐらい休職をとっていて、るいせきすると2年ぐらい休むことがありまして、その後に...,,,Pre-2,accumulation
鈴,すず,彼女の猫は首にすずを付けている,,,Pre-2,bell (often globular)
予鈴,よれい,「よれい鳴ったぞおい。いいのかよここにいて？」,,,Pre-2,"bell signalling that work, class, etc. will formally begin shortly, first bell"
賄う,まかなう,攻勢に必要な物資などとてもまかなえん,,,Pre-2,"to supply (goods, money, etc.), to cover (costs), to pay, to finance"
収賄,しゅうわい,「さよ、今のを聞きまして？　わたくしたち、 贈しゅうわい事件の重大な証拠をつかんでしまったみたい」,,,Pre-2,"accepting bribes, corruption, graft"
贈賄,ぞうわい,キスリング オッペンハイマー大将を拘禁しろ ぞうわいの現行犯だ,,,Pre-2,"bribery, graft"
枠,わく,わくの中に答えを書いてください。,,,Pre-2,"frame, framework,  border, box,  limit, restriction, quota"
蚊帳,かや,かやの外ではないと叫びながら かやの外で飛び回ってる1匹のかのようにも見えます,,,Pre-2,mosquito net
長閑,のどか,のどかだねえ,,,Pre-2,"tranquil, calm, quiet, peaceful"
頑張る,がんばる,でもがんばるぞ 欠点を克服するんだ！,,,Pre-2,"to persevere, to persist, to keep at it, to hang on, to hold out"
凶刃,きょうじん,《鈴川令法……貴様の番だ。　苦しみ悶え、怒り嘆きながら、きょうじんの下に命を散らせ》,,,Pre-2,assassin's dagger
充電,じゅうでん,あっ バッテリーが切れた あれだけ使えば無理もないわね 学校じゃじゅうでん禁止ですからね,,,Pre-2,charging (electrically) electrification
虞,おそれ,神の偉大さにおそれをいだく,,,Pre-2 ×恐れ,"fear, horror, anxiety, concern, uneasiness, reverence"
侯爵,こうしゃく,ご安心ください こうしゃく 実際の戦で巨人が相手ならば 司令が手心を加える必要はございませんので,,,Pre-2 ☓公,"marquis, marquess"
附する,ふする,被告人が自らこれを依頼することができないときは、国でこれをふする。,,,Pre-2 日本国憲法,"to affix, to append, to attach,  to entrust, to refer, to handle (as such)"
伯父,おじ,おじは銀行に勤めています。,,,Pre-2 父母の兄,uncle
叔母,おば,え～っと というかお前 去年の８月にお前のおばってヤツと会ってないか？ ほら 臥煙伊豆湖(いずこ),,,Pre-2 父母の妹,aunt
伯母,おば,おばは大阪に住んでいます。,,,Pre-2 父母の姉,aunt
叔父,おじ,おじは役人として30年働きました。,,,Pre-2 父母の弟,uncle
